"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","OFF","OFF%","Run","Pass","RBLK","PBLK","OFF GRD","PASS GRD","REC GRD","RUSH GRD","PBLK GRD","RBLK GRD","KEY","PEN"
"","","156460","","399539","","Luke Lindenmeyer","nebraska-cornhuskers","NEBRASKA","44","TE","2024","244","0.0004","0","61","165","18","81.4","","61.2","","76.4","82.5","67","0-0"
"","","156464","","412009","","Justin Evans-Jenkins","nebraska-cornhuskers","NEBRASKA","51","G","2024","877","0.0013","0","0","381","496","68.7","","","","66.7","68.3","172","3-1"
"","","156466","","399728","","Gage Stenger","nebraska-cornhuskers","NEBRASKA","D47","S","2024","1","0","0","0","0","1","60","","","","63.8","","0","0-0"
"","","156470","","385717","","Ajay Allen","miami-fl-hurricanes","MIAMI FL","28","HB","2024","51","0.0001","24","21","1","5","82.5","","62","85.8","16.1","60","16","0-0"
"","","156471","","406421","","Janiran Bonner","nebraska-cornhuskers","NEBRASKA","16","WR","2024","222","0.0003","2","121","99","0","54.2","","53.4","63.5","","54.2","27","1-0"
"","","156473","","399003","","Emmett Johnson","nebraska-cornhuskers","NEBRASKA","21","HB","2024","385","0.0006","117","214","17","37","72.2","","75.1","78.3","7.5","38.1","100","0-0"
"","","156476","","385718","","DeShon Singleton","nebraska-cornhuskers","NEBRASKA","D08","S","2024","1","0","0","0","0","1","60","","","","63.8","","0","0-0"
"","","156478","","406214","","Caleb Burton III","auburn-tigers","AUBURN","10","WR","2024","21","0","0","9","12","0","70.3","","69.3","","","61.4","1","0-0"
"","","156479","","393497","","Devin Brown","ohio-state-buckeyes","OHIO STATE","33","QB","2024","66","0.0001","4","25","37","0","66.9","65.9","","61.2","","60","17","0-0"
"","","156480","","393503","","Kyion Grayes","california-golden-bears","CAL","03","WR","2024","16","0","0","12","4","0","62.5","","62","","","60","1","0-0"
"","","156481","","399533","","George Fitzpatrick","ohio-state-buckeyes","OHIO STATE","68","T","2024","84","0.0001","0","0","48","36","73.8","","","","83.5","68.1","15","0-0"
"","","156482","","393502","","Bennett Christian","ohio-state-buckeyes","OHIO STATE","85","TE","2024","235","0.0003","0","41","174","20","60.4","","54.9","","50.5","63.1","77","0-0"
"","","156489","","397762","","Mason Arnold","florida-state-seminoles","FLORIDA ST","S32","LS","2024","2","0","0","0","2","0","60","","","","","60","0","0-0"
"","","156493","","391545","","Brady Allen","louisville-cardinals","LOUISVILLE","12","QB","2024","3","0","0","0","3","0","60","","","","","60","0","0-0"
"","","156503","","399724","","Kwabena Asamoah","rutgers-scarlet-knights","RUTGERS","69","G","2024","918","0.0013","0","0","446","472","66","","","","53.8","67.4","203","1-0"
"","","156504","","412436","","Dantae Chin","rutgers-scarlet-knights","RUTGERS","76","G","2024","352","0.0005","0","0","188","164","63.7","","","","60.9","62.7","74","0-0"
"","","156505","","391596","","Mike Higgins","rutgers-scarlet-knights","RUTGERS","88","TE","2024","192","0.0003","0","79","96","17","51.6","","51.3","","50.6","54.8","33","0-0"
"","","156506","","386423","","Kenny Fletcher","rutgers-scarlet-knights","RUTGERS","12","TE","2024","297","0.0004","0","110","158","29","57.9","","60.9","","52.5","54","85","0-0"
"","","156511","","391608","","Timmy Ward","rutgers-scarlet-knights","RUTGERS","D38","CB","2024","1","0","1","0","0","0","55.6","","","59.3","","","0","0-0"
"","","156535","","385715","","Riley Thompson","penn-state-nittany-lions","PENN STATE","S95","P","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","156582","","386049","","Cyrus Allen","texas-am-aggies","TEXAS A&M","06","WR","2024","413","0.0006","0","190","223","0","62.2","","62.4","","","60.6","30","2-0"
"","","156590","","386762","","Sterling Porcher","texas-tech-red-raiders","TEXAS TECH","79","G","2024","804","0.0012","0","0","327","477","50","","","","56","45.2","164","2-0"
"","","156597","","386775","","Keylan Rutledge","georgia-tech-yellow-jackets","GA TECH","77","G","2024","904","0.0013","0","1","451","452","65","","59.6","","77.7","59.9","154","0-0"
"","","156612","","392373","","Howard Sampson","north-carolina-tar-heels","N CAROLINA","79","T","2024","824","0.0012","0","0","370","454","72.7","","","","73.4","69.4","155","5-0"
"","","156657","","387207","","Dominic Zvada","michigan-wolverines","MICHIGAN","S96","K","2024","1","0","0","0","0","1","60","","","","63.8","","0","0-0"
"","","156725","","386843","","Aiden Fisher","indiana-hoosiers","INDIANA","D04","LB","2024","2","0","0","0","2","0","60","","","","","60","0","0-0"
"","","156733","","397743","","Zeon Chriss","houston-cougars","HOUSTON","02","QB","2024","402","0.0006","82","178","142","0","61.2","53.4","75.6","65.1","","60.1","108","0-0"
"","","156922","","387881","","Jamoni Jones","vanderbilt-commodores","VANDERBILT","33","HB","2024","118","0.0002","19","25","59","15","55","","52.5","58.7","63.4","51","15","0-0"
"","","156926","","385668","","Star Thomas","duke-blue-devils","DUKE","17","HB","2024","535","0.0008","221","223","17","74","70","","58.7","73.8","29.3","42.8","142","0-0"
"","","156927","","385529","","Diego Pavia","vanderbilt-commodores","VANDERBILT","02","QB","2024","790","0.0011","162","378","247","3","88.2","85","56.7","73.9","86.8","60.3","256","2-0"
"","","156940","","385537","","Jonathan Brady","california-golden-bears","CAL","06","WR","2024","487","0.0007","5","333","149","0","62.4","","62","57.2","","64.9","36","0-0"
"","","156958","","386953","","Barret Liebentritt","nebraska-cornhuskers","NEBRASKA","34","FB","2024","28","0","0","1","27","0","55.3","","59.5","","","53.5","11","0-0"
"","","156962","","406943","","Justin Fisher","notre-dame-fighting-irish","NOTRE DAME","32","HB","2024","3","0","1","1","0","1","71.9","","79.6","63.7","67.8","","2","0-0"
"","","156964","","406068","","Ashton Craig","notre-dame-fighting-irish","NOTRE DAME","70","C","2024","159","0.0002","0","0","70","89","63.5","","","","63.4","66.3","35","2-0"
"","","156966","","397817","","Steve Angeli","notre-dame-fighting-irish","NOTRE DAME","18","QB","2024","103","0.0001","5","45","53","0","82.3","75.6","","78.3","","60","27","0-0"
"","","156970","","391526","","Eli Raridon","notre-dame-fighting-irish","NOTRE DAME","09","TE","2024","391","0.0006","0","132","228","31","59.1","","57.1","","52.7","61.1","96","1-0"
"","","156971","","391527","","Holden Staes","tennessee-volunteers","TENNESSEE","19","TE","2024","427","0.0006","0","151","240","36","57.6","","63.5","","62.2","53.3","93","4-0"
"","","156973","","406077","","Aamil Wagner","notre-dame-fighting-irish","NOTRE DAME","59","T","2024","973","0.0014","0","0","444","529","79.5","","","","72.2","78.1","150","2-0"
"","","156975","","429056","","Joey Tanona","purdue-boilermakers","PURDUE","79","T","2024","56","0.0001","0","0","23","33","64.4","","","","74","59.7","11","0-0"
"","","156976","","423552","","Ty Chan","notre-dame-fighting-irish","NOTRE DAME","77","T","2024","8","0","0","0","4","4","47.8","","","","76.7","42.5","2","0-0"
"","","156977","","400149","","Joshua Burnham","notre-dame-fighting-irish","NOTRE DAME","D40","ED","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","156979","","406076","","Billy Schrauth","notre-dame-fighting-irish","NOTRE DAME","74","G","2024","700","0.001","0","0","310","390","66.7","","","","79.8","62","133","2-0"
"","","156980","","393481","","Tobias Merriweather","california-golden-bears","CAL","05","WR","2024","172","0.0002","0","118","54","0","57","","57.2","","","53.4","16","1-0"
"","","156983","","406972","","Leo Scheidler","notre-dame-fighting-irish","NOTRE DAME","82","WR","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","156985","","406075","","Jadarian Price","notre-dame-fighting-irish","NOTRE DAME","24","HB","2024","302","0.0004","122","105","41","34","76.4","","51","80.4","45.1","51.6","66","0-0"
"","","156986","","386996","","Zac Yoakam","notre-dame-fighting-irish","NOTRE DAME","S92","K","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","156987","","406962","","Rino Monteforte","notre-dame-fighting-irish","NOTRE DAME","S39","LS","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157001","","386932","","Tyler Booker","alabama-crimson-tide","ALABAMA","52","G","2024","778","0.0011","0","0","383","395","68.5","","","","86.5","63.9","141","4-0"
"","","157003","","386946","","Jamarion Miller","alabama-crimson-tide","ALABAMA","26","HB","2024","454","0.0007","149","176","88","41","75.6","","58.8","79.1","55.9","60.6","96","0-0"
"","","157004","","386944","","Kendrick Law","alabama-crimson-tide","ALABAMA","01","WR","2024","254","0.0004","7","124","123","0","64","60","62.3","66.2","","67.4","29","1-0"
"","","157008","","386950","","Ty Simpson","alabama-crimson-tide","ALABAMA","15","QB","2024","71","0.0001","7","29","35","0","74.9","67.3","","74.2","","60","17","0-0"
"","","157010","","407508","","Aaron Anderson","lsu-tigers","LSU","01","WR","2024","591","0.0009","0","405","186","0","71.5","","72.6","","","56.4","69","2-1"
"","","157011","","447490","","Jax Porter","tcu-horned-frogs","TCU","47","TE","2024","5","0","0","0","5","0","60.1","","","","","59.8","0","0-0"
"","","157020","","386641","","Rashod Dubinion","arkansas-razorbacks","ARKANSAS","07","HB","2024","175","0.0003","57","86","14","18","70","","69.6","69.4","75.9","56.7","45","0-0"
"","","157022","","398456","","E'Marion Harris","arkansas-razorbacks","ARKANSAS","76","G","2024","912","0.0013","0","0","399","513","50.8","","","","48.6","48.4","199","1-0"
"","","157025","","412564","","Andrew Chamblee","smu-mustangs","SMU","74","T","2024","215","0.0003","0","0","107","108","63.5","","","","65.9","59.6","32","1-0"
"","","157029","","386667","","Ty Washington","arkansas-razorbacks","ARKANSAS","08","TE","2024","116","0.0002","0","30","79","7","45.2","","52.8","","70.8","47","16","1-0"
"","","157032","","386636","","Jordan Crook","arizona-state-sun-devils","ARIZONA ST","D08","LB","2024","1","0","0","0","0","1","60","","","","63.8","","0","0-0"
"","","157037","","386835","","Damari Alston","auburn-tigers","AUBURN","00","HB","2024","167","0.0002","53","63","22","29","70.4","","67.8","69.2","81","58.6","34","0-0"
"","","157040","","406248","","E.J. Harris","auburn-tigers","AUBURN","56","G","2024","35","0.0001","0","0","23","12","69","","","","79.2","67","6","0-0"
"","","157041","","430440","","Colby Stafford","auburn-tigers","AUBURN","83","WR","2024","5","0","0","2","3","0","56.8","","57.6","","","60.1","0","0-0"
"","","157045","","394652","","Holden Geriner","auburn-tigers","AUBURN","12","QB","2024","13","0","1","3","9","0","69","74.2","","57.6","","60","1","0-0"
"","","157049","","386852","","Camden Brown","auburn-tigers","AUBURN","04","WR","2024","179","0.0003","0","101","78","0","56.3","","57","","","51.7","14","0-0"
"","","157051","","395008","","Caleb Wooden","auburn-tigers","AUBURN","D21","S","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157053","","386890","","Micah Riley-Ducker","auburn-tigers","AUBURN","84","TE","2024","73","0.0001","0","21","46","6","54.4","","56.9","","60.3","53.5","14","0-0"
"","","157054","","406221","","Camden Etheredge","auburn-tigers","AUBURN","28","TE","2024","7","0","0","2","4","1","47.7","","56.3","","68.7","48.4","1","0-0"
"","","157068","","418226","","Aliou Bah","maryland-terrapins","MARYLAND","66","G","2024","817","0.0012","0","0","278","539","53.3","","","","60","48.2","143","7-0"
"","","157069","","386721","","Malaki Starks","georgia-bulldogs","GEORGIA","D24","S","2024","1","0","0","0","0","1","60","","","","63.8","","0","0-0"
"","","157070","","386730","","Jalon Walker","georgia-bulldogs","GEORGIA","D11","LB","2024","1","0","0","0","0","1","60","","","","63.8","","0","0-0"
"","","157071","","386725","","Brett Thorson","georgia-bulldogs","GEORGIA","S92","P","2024","1","0","0","1","0","0","58.3","","55.3","","","","0","0-0"
"","","157072","","407401","","Gunner Stockton","georgia-bulldogs","GEORGIA","14","QB","2024","144","0.0002","12","79","53","0","56.4","57.2","","55.3","","60","28","0-0"
"","","157073","","423496","","Jacob Hood","nebraska-cornhuskers","NEBRASKA","71","T","2024","9","0","0","0","5","4","56.1","","","","78.3","52.1","1","0-0"
"","","157074","","412103","","Earnest Greene III","georgia-bulldogs","GEORGIA","71","T","2024","565","0.0008","0","0","210","355","60.4","","","","65.6","53","103","0-0"
"","","157076","","391294","","C.J. Smith","purdue-boilermakers","PURDUE","09","WR","2024","95","0.0001","0","61","34","0","53.6","","53.7","","","56.3","10","0-0"
"","","157077","","386696","","De'Nylon Morrissette","purdue-boilermakers","PURDUE","08","WR","2024","230","0.0003","1","143","85","1","59.2","","57.8","63.3","46","68","21","2-1"
"","","157080","","386676","","Oscar Delp","georgia-bulldogs","GEORGIA","04","TE","2024","523","0.0008","0","244","244","35","56.3","","60.1","","34.3","54","110","1-1"
"","","157089","","427756","","Collin Drake","georgia-bulldogs","GEORGIA","26","QB","2024","3","0","0","0","3","0","60","","","","","60","0","0-0"
"","","157100","","386805","","Dane Key","kentucky-wildcats","KENTUCKY","06","WR","2024","626","0.0009","0","317","307","2","79.1","57.7","81.4","","71.8","56.9","87","2-0"
"","","157106","","388778","","Will Campbell","lsu-tigers","LSU","66","T","2024","866","0.0013","0","0","309","557","77","","","","80.6","69.7","154","2-0"
"","","157108","","401502","","Landon Ibieta","lsu-tigers","LSU","24","WR","2024","3","0","0","1","2","0","57.7","","59.1","","","60","0","0-0"
"","","157109","","388796","","Javen Nicholas","lsu-tigers","LSU","19","WR","2024","23","0","0","10","13","0","71.4","","71.5","","","55.9","3","0-0"
"","","157112","","391745","","Walker Howard","mississippi-rebels","OLE MISS","07","QB","2024","7","0","0","2","5","0","63.3","63.1","","","","60","2","0-0"
"","","157117","","388791","","Emery Jones Jr.","lsu-tigers","LSU","50","T","2024","864","0.0012","0","0","309","555","65","","","","67.4","61","153","4-1"
"","","157119","","391737","","Bo Bordelon","lsu-tigers","LSU","67","G","2024","78","0.0001","0","1","45","32","69.6","","58.9","","84","65.8","19","0-0"
"","","157122","","388806","","Mason Taylor","lsu-tigers","LSU","86","TE","2024","862","0.0012","0","462","307","93","69","","69.5","","63.6","59.1","154","1-0"
"","","157124","","393350","","GiVanni Peterson","lsu-tigers","LSU","45","TE","2024","20","0","0","1","17","2","64.2","","58.9","","41.9","65.9","3","0-0"
"","","157128","","385908","","Quinshon Judkins","ohio-state-buckeyes","OHIO STATE","01","HB","2024","442","0.0006","195","150","70","27","88.7","","72.2","90","28.6","58.8","130","1-1"
"","","157131","","423501","","Drew Burnett","mississippi-rebels","OLE MISS","27","WR","2024","26","0","0","9","17","0","63.3","","62.8","","","61.1","1","0-0"
"","","157138","","407485","","Salathiel Hemphill","mississippi-rebels","OLE MISS","46","TE","2024","13","0","0","2","11","0","54.4","","58.7","","","53.9","5","0-0"
"","","157141","","415608","","Braedyn Locke","wisconsin-badgers","WISCONSIN","18","QB","2024","641","0.0009","10","331","300","0","61.5","58.7","","67","","60.1","168","1-1"
"","","157144","","387276","","Percy Lewis","auburn-tigers","AUBURN","73","T","2024","308","0.0004","0","0","123","185","71.6","","","","67.3","70","33","0-0"
"","","157145","","407830","","Nick Lauderdale","mississippi-state-bulldogs","MISS STATE","86","TE","2024","1","0","0","1","0","0","57.8","","55.3","","","","0","0-0"
"","","157150","","428017","","Kade Kolka","mississippi-state-bulldogs","MISS STATE","80","WR","2024","15","0","0","6","9","0","54.4","","54.5","","","60.7","0","0-0"
"","","157152","","429092","","Valen Erickson","north-carolina-state-wolfpack","NC STATE","54","G","2024","120","0.0002","0","0","57","63","44.8","","","","16.6","55.8","43","3-1"
"","","157157","","393369","","Tavorus Jones","missouri-tigers","MISSOURI","22","HB","2024","26","0","13","10","2","1","68.2","","65.6","67.1","72.6","59.6","7","0-0"
"","","157160","","428412","","Curtis Peagler","missouri-tigers","MISSOURI","77","G","2024","26","0","0","0","15","11","62.7","","","","77.2","60.8","9","0-0"
"","","157163","","386354","","Mekhi Miller","missouri-tigers","MISSOURI","10","WR","2024","337","0.0005","0","200","137","0","44.9","","43.1","","","61.9","16","3-1"
"","","157168","","426795","","Tristan Wilson","missouri-tigers","MISSOURI","73","G","2024","49","0.0001","0","0","35","14","66","","","","44.4","66.7","15","0-0"
"","","157170","","386146","","Luther Burden III","missouri-tigers","MISSOURI","03","WR","2024","537","0.0008","10","305","221","1","77.9","","80.2","71.4","62.1","54.8","83","3-0"
"","","157184","","385461","","Jayden McGowan","boston-college-eagles","BOSTON COL","02","WR","2024","39","0.0001","2","24","13","0","59.5","","55.2","68.1","","60.7","6","0-0"
"","","157186","","385455","","AJ Swann","lsu-tigers","LSU","15","QB","2024","7","0","0","4","3","0","48","47.6","","","","60","2","0-0"
"","","157194","","424599","","Coben Bourguet","arizona-state-sun-devils","ARIZONA ST","88","WR","2024","18","0","0","3","15","0","63.6","","58.9","","","71","2","0-0"
"","","157206","","398350","","Jackson Stratton","iowa-hawkeyes","IOWA","19","QB","2024","130","0.0002","4","42","84","0","60.6","62.9","60","49.9","","60","16","0-0"
"","","157230","","387118","","DJ Wingfield","purdue-boilermakers","PURDUE","55","G","2024","674","0.001","0","0","279","395","66.4","","","","62.5","66.8","156","2-0"
"","","157231","","387050","","J.C. Davis","illinois-fighting-illini","ILLINOIS","74","T","2024","824","0.0012","0","0","380","444","69.2","","","","73.1","63.7","145","4-0"
"","","157248","","406606","","Justius Lowe","oregon-ducks","OREGON","14","WR","2024","398","0.0006","0","224","174","0","58.3","","58","","","58.1","32","0-0"
"","","157250","","395546","","Michael Wooten","arizona-wildcats","ARIZONA","77","T","2024","228","0.0003","0","0","88","140","49.3","","","","53.5","54.1","52","3-2"
"","","157258","","386744","","Mudia Reuben","stanford-cardinal","STANFORD","00","WR","2024","36","0.0001","0","22","14","0","76.1","","73.2","","","77.1","5","0-0"
"","","157259","","386709","","Ashton Daniels","stanford-cardinal","STANFORD","14","QB","2024","597","0.0009","95","358","144","0","71.7","65.5","60","71.2","","60","212","0-0"
"","","157263","","406571","","Elic Ayomanor","stanford-cardinal","STANFORD","13","WR","2024","780","0.0011","0","468","310","2","74.4","","74.3","","72.7","64.2","104","0-0"
"","","157269","","412399","","Jake Maikkula","stanford-cardinal","STANFORD","69","C","2024","764","0.0011","0","0","314","450","58.6","","","","71.3","51.8","99","2-0"
"","","157270","","386746","","Sam Roush","stanford-cardinal","STANFORD","86","TE","2024","798","0.0012","0","349","328","121","61.3","","58.5","","66.9","65.9","146","6-1"
"","","157277","","398469","","Scotty Edwards","stanford-cardinal","STANFORD","D21","S","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157280","","386734","","Jaxson Moi","tennessee-volunteers","TENNESSEE","D51","DI","2024","7","0","0","0","7","0","43.4","","","","","38.7","3","0-0"
"","","157295","","391857","","Major Everhart","tcu-horned-frogs","TCU","13","WR","2024","5","0","0","4","1","0","57.4","","57.8","","","60","0","0-0"
"","","157296","","426922","","Quinton Harris","tcu-horned-frogs","TCU","54","T","2024","14","0","0","0","8","6","29.9","","","","0","49.7","4","1-0"
"","","157298","","385956","","Jordan Hudson","smu-mustangs","SMU","08","WR","2024","534","0.0008","1","277","255","1","63.1","","64","63.2","63.9","58.9","56","3-1"
"","","157302","","406904","","Maalik Murphy","duke-blue-devils","DUKE","06","QB","2024","805","0.0012","18","464","322","1","73.7","72.2","60","59.1","62.2","60.1","194","1-0"
"","","157303","","387196","","Jaydon Blue","texas-longhorns","TEXAS","23","HB","2024","429","0.0006","137","234","26","32","73.2","","64.7","76.7","40.4","56.7","127","0-0"
"","","157304","","387210","","Cole Hutson","texas-longhorns","TEXAS","54","G","2024","389","0.0006","0","0","176","213","63.8","","","","59.6","63.3","85","1-0"
"","","157309","","436832","","Hamilton McMartin","texas-longhorns","TEXAS","39","WR","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157316","","379093","","Drew Hocutt","texas-tech-red-raiders","TEXAS TECH","14","WR","2024","15","0","0","5","10","0","56","","55.8","","","61.5","0","0-0"
"","","157318","","385861","","Haydon Wiginton","texas-tech-red-raiders","TEXAS TECH","19","WR","2024","6","0","0","0","6","0","60.6","","","","","60.9","0","0-0"
"","","157329","","397758","","Wesley Smith","texas-tech-red-raiders","TEXAS TECH","D40","LB","2024","1","0","0","0","0","1","60","","","","63.3","","0","0-0"
"","","157332","","395549","","Ben Roberts","texas-tech-red-raiders","TEXAS TECH","D13","LB","2024","1","0","0","0","0","1","60","","","","63.3","","0","0-0"
"","","157336","","416056","","Sheridan Wilson","texas-tech-red-raiders","TEXAS TECH","72","C","2024","1021","0.0015","0","0","411","610","68.1","","","","87.1","57.5","171","0-0"
"","","157337","","397561","","Coy Eakin","texas-tech-red-raiders","TEXAS TECH","08","WR","2024","816","0.0012","0","507","309","0","60.7","70.7","60.9","","","53.2","70","3-1"
"","","157339","","447833","","Jack Esparza","texas-tech-red-raiders","TEXAS TECH","83","TE","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157345","","398823","","Djouvensky Schlenbaker","washington-state-cougars","WASH STATE","15","HB","2024","162","0.0002","44","38","52","28","70.2","","61.3","69.2","81.5","62.9","31","0-0"
"","","157346","","393418","","Andre Dollar","washington-state-cougars","WASH STATE","87","TE","2024","123","0.0002","0","53","60","10","43.8","","44.1","","73.2","46.4","24","0-0"
"","","157350","","393332","","Jaylen Anderson","west-virginia-mountaineers","W VIRGINIA","00","HB","2024","29","0","10","6","11","2","65.2","","71.4","62.2","37.9","69.4","11","0-0"
"","","157352","","393342","","Dylan Ray","kentucky-wildcats","KENTUCKY","73","G","2024","411","0.0006","0","0","213","198","62.7","","","","50.3","65","104","2-0"
"","","157359","","393340","","Trey Lathan","west-virginia-mountaineers","W VIRGINIA","D04","LB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157360","","412666","","Sullivan Weidman","west-virginia-mountaineers","W VIRGINIA","56","G","2024","35","0.0001","0","0","23","12","63.8","","","","15.7","71.9","12","0-0"
"","","157361","","393349","","Jarel Williams","west-virginia-mountaineers","W VIRGINIA","10","WR","2024","45","0.0001","0","19","26","0","59.6","","58.9","","","62.2","1","0-0"
"","","157362","","386088","","Oliver Straw","west-virginia-mountaineers","W VIRGINIA","S41","P","2024","1","0","1","0","0","0","64.7","","","62.7","","","1","0-0"
"","","157363","","393341","","Nicco Marchiol","west-virginia-mountaineers","W VIRGINIA","08","QB","2024","175","0.0003","27","80","68","0","60.1","65.6","","52.3","","60","48","0-0"
"","","157364","","412660","","Landen Livingston","west-virginia-mountaineers","W VIRGINIA","67","C","2024","86","0.0001","0","0","40","46","53.6","","","","50","54.5","24","0-0"
"","","157372","","386061","","CJ Donaldson Jr.","west-virginia-mountaineers","W VIRGINIA","04","HB","2024","511","0.0007","167","204","73","67","70.5","","60.7","75.1","38.1","49.6","124","1-1"
"","","157404","","391502","","MJ Morris","maryland-terrapins","MARYLAND","07","QB","2024","130","0.0002","14","80","36","0","60.2","56.5","","64.1","","60","40","0-0"
"","","157406","","401499","","Jackson Vick","north-carolina-state-wolfpack","NC STATE","D22","CB","2024","2","0","0","0","2","0","60","","","","","59.9","0","0-0"
"","","157418","","415739","","Jacarrius Peak","north-carolina-state-wolfpack","NC STATE","65","T","2024","842","0.0012","0","0","347","495","78.8","","","","79.6","75.7","156","6-2"
"","","157423","","394945","","Terrell Timmons Jr.","colorado-buffaloes","COLORADO","82","WR","2024","106","0.0002","0","77","29","0","45.9","","50.7","","","30.6","10","0-0"
"","","157425","","432100","","Rylan Vann","north-carolina-state-wolfpack","NC STATE","55","C","2024","8","0","0","0","8","0","56.2","","","","","56","2","0-0"
"","","157428","","391490","","Ashton Locklear","north-carolina-state-wolfpack","NC STATE","27","WR","2024","34","0","0","15","19","0","49.9","","52.4","","","45.9","1","0-0"
"","","157431","","386503","","Bruce Mitchell","byu-cougars","BYU","63","C","2024","472","0.0007","0","0","246","226","59.7","","","","73.4","54.1","91","0-0"
"","","157436","","407328","","Isaiah Glasker","byu-cougars","BYU","D16","LB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157439","","395535","","Dalton Riggs","byu-cougars","BYU","S47","LS","2024","2","0","0","0","2","0","60","","","","","60","1","0-0"
"","","157480","","386383","","Darius Lassiter","byu-cougars","BYU","05","WR","2024","592","0.0009","0","322","270","0","73.6","","73","","","74","81","1-1"
"","","157483","","431765","","Tony Nelson","minnesota-golden-gophers","MINNESOTA","59","G","2024","102","0.0001","0","0","60","42","51.5","","","","27.3","53.6","17","0-0"
"","","157486","","427734","","Frank Bierman","minnesota-golden-gophers","MINNESOTA","85","TE","2024","159","0.0002","0","46","97","16","45.7","","41.6","","65.3","53.8","39","0-0"
"","","157489","","418251","","Nathan Jones","minnesota-golden-gophers","MINNESOTA","89","TE","2024","18","0","0","3","13","2","83.3","","75.3","","67.9","70.7","11","0-0"
"","","157492","","393459","","Kristen Hoskins","minnesota-golden-gophers","MINNESOTA","13","WR","2024","2","0","1","0","1","0","74.8","","","63.5","","60","1","0-0"
"","","157493","","428638","","Jacob Knuth","kansas-state-wildcats","KANSAS ST","07","QB","2024","14","0","0","5","9","0","37.5","62.6","","42","","60","3","0-0"
"","","157497","","414119","","Ashton Beers","minnesota-golden-gophers","MINNESOTA","78","G","2024","694","0.001","0","0","280","414","63","","","","58.4","62.4","132","0-0"
"","","157498","","428918","","Cade McConnell","vanderbilt-commodores","VANDERBILT","70","T","2024","61","0.0001","0","0","34","27","34.9","","","","0","50.3","17","0-0"
"","","157502","","431757","","Jack DiSano","minnesota-golden-gophers","MINNESOTA","84","TE","2024","16","0","0","0","14","2","52.5","","","","67.9","52.1","2","0-0"
"","","157505","","406399","","Tyler Stolsky","minnesota-golden-gophers","MINNESOTA","D44","LB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157506","","406345","","Joey Gerlach","minnesota-golden-gophers","MINNESOTA","D19","LB","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157509","","386148","","Coleman Bryson","minnesota-golden-gophers","MINNESOTA","D16","S","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157518","","387005","","Jacoby Jones","ucf-knights","UCF","16","WR","2024","311","0.0004","0","135","176","0","78.7","","79.1","","","65.4","34","0-0"
"","","157522","","399550","","Tate Carney","wake-forest-demon-deacons","WAKE","30","HB","2024","302","0.0004","84","89","14","115","67.7","","74.7","71.2","26.5","52.9","68","0-0"
"","","157523","","386131","","Demond Claiborne","wake-forest-demon-deacons","WAKE","01","HB","2024","580","0.0008","230","179","20","151","74.9","","72.6","73.9","62.8","55.3","134","2-0"
"","","157525","","412373","","Harry Lodge","wake-forest-demon-deacons","WAKE","89","TE","2024","400","0.0006","0","157","179","64","50.8","","54.4","","50.8","48.9","80","0-0"
"","","157534","","386144","","Wesley Grimes","north-carolina-state-wolfpack","NC STATE","06","WR","2024","329","0.0005","0","221","108","0","62.8","","63","","","53.9","28","0-0"
"","","157536","","423506","","Jaydn Girard","wake-forest-demon-deacons","WAKE","87","WR","2024","11","0","1","3","7","0","77.4","","80.5","58.9","","59","1","0-0"
"","","157559","","423318","","Evan Ladwig","iowa-state-cyclones","IOWA STATE","53","G","2024","12","0","0","0","9","3","65.1","","","","74.3","64","2","0-0"
"","","157565","","436424","","Deylin Hasert","iowa-state-cyclones","IOWA STATE","73","G","2024","35","0.0001","0","0","26","9","59.6","","","","78.4","57.9","12","0-0"
"","","157567","","387469","","Rocco Becht","iowa-state-cyclones","IOWA STATE","03","QB","2024","984","0.0014","56","551","376","1","77.1","69.6","60","80.8","62.2","60.1","294","0-0"
"","","157568","","387539","","Tyler Perkins","iowa-state-cyclones","IOWA STATE","S80","P","2024","1","0","0","0","1","0","60","","","","","60","0","0-0"
"","","157569","","436419","","Tyler Claiborne","iowa-state-cyclones","IOWA STATE","89","WR","2024","4","0","0","1","3","0","57.9","","59.5","","","59.4","0","0-0"
"","","157573","","418128","","Jack Bjorn","iowa-state-cyclones","IOWA STATE","48","TE","2024","9","0","0","0","9","0","58.1","","","","","57.7","0","0-0"
