"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","ST","KRET","KCOV","PRET","PCOV","FGBLK","FGXP","ST GRD","KOFF GRD","PUNT GRD","FGXP","KEY","PEN","TKL","AST","MT"
"","","173173","","406753","","Ben Cutter","west-virginia-mountaineers","W VIRGINIA","D15","LB","2024","207","75","70","6","38","16","0","75.7","","","","24","0-0","6","1","0"
"","","173174","","412648","","Will Dixon","west-virginia-mountaineers","W VIRGINIA","86","TE","2024","1","0","1","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","173178","","412652","","Rodney Gallagher III","west-virginia-mountaineers","W VIRGINIA","24","WR","2024","69","49","3","3","9","0","0","53.2","","63","","4","0-0","0","0","1"
"","","173179","","412653","","James Heard Jr.","syracuse-orange","SYRACUSE","D06","LB","2024","44","12","28","2","0","1","0","67.2","","","","3","0-0","0","0","0"
"","","173181","","444038","","TJ Johnson","west-virginia-mountaineers","W VIRGINIA","80","WR","2024","14","8","0","6","0","0","0","61","","","","1","0-0","0","0","0"
"","","173184","","431715","","RJ Kocan","west-virginia-mountaineers","W VIRGINIA","S42","K","2024","3","0","2","0","0","0","1","60.7","","","60","0","0-0","0","0","0"
"","","173185","","412658","","Nick Krahe","west-virginia-mountaineers","W VIRGINIA","52","G","2024","64","0","0","0","38","0","26","57.4","","","","3","0-0","0","0","0"
"","","173186","","406772","","Colin McBee","west-virginia-mountaineers","W VIRGINIA","43","TE","2024","3","3","0","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","173188","","412662","","Macguire Moss","west-virginia-mountaineers","W VIRGINIA","S38","LS","2024","9","0","0","0","3","0","6","58.6","","","","1","0-0","0","0","0"
"","","173190","","412665","","Aden Tagaloa-Nelson","west-virginia-mountaineers","W VIRGINIA","D28","S","2024","5","2","0","0","0","3","0","60.3","","","","0","0-0","0","0","0"
"","","173191","","428399","","Josiah Trotter","west-virginia-mountaineers","W VIRGINIA","D40","LB","2024","71","2","10","6","0","48","0","56.7","","","","4","0-0","1","0","0"
"","","173193","","412668","","Johnny Williams IV","west-virginia-mountaineers","W VIRGINIA","60","T","2024","50","0","0","0","0","0","47","64.9","","","","0","0-0","0","0","0"
"","","173381","","412406","","Amare Ferrell","indiana-hoosiers","INDIANA","D25","S","2024","57","2","3","4","9","35","0","60.9","61.8","","","2","0-0","0","0","0"
"","","173390","","428549","","Jeff Utzinger","indiana-hoosiers","INDIANA","D34","LB","2024","123","48","75","0","0","0","0","65.2","","","","13","0-0","2","2","0"
"","","173392","","419463","","Sam West","indiana-hoosiers","INDIANA","88","TE","2024","47","47","0","0","0","0","0","60.5","","","","0","0-0","0","0","0"
"","","173393","","431559","","Max Williams","indiana-hoosiers","INDIANA","79","T","2024","4","0","0","0","0","0","4","61.2","","","","0","0-0","0","0","0"
"","","173399","","422414","","Kerry Brown","minnesota-golden-gophers","MINNESOTA","D14","S","2024","67","0","3","35","0","28","0","68.8","","","","1","0-0","0","0","0"
"","","173400","","426799","","Za'Quan Bryan","minnesota-golden-gophers","MINNESOTA","D04","CB","2024","148","0","43","37","52","14","0","66","","","","16","0-0","3","0","0"
"","","173402","","428275","","Phillip Daniels","minnesota-golden-gophers","MINNESOTA","60","T","2024","64","0","0","0","0","0","62","65","","","","0","0-0","0","0","0"
"","","173406","","415683","","Greg Johnson","minnesota-golden-gophers","MINNESOTA","65","C","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","173407","","425493","","Matt Kingsbury","minnesota-golden-gophers","MINNESOTA","D49","ED","2024","85","5","74","6","0","0","0","59.1","","","","10","1-0","3","0","0"
"","","173412","","431762","","Karter Menz","minnesota-golden-gophers","MINNESOTA","D11","ED","2024","1","0","0","0","0","1","0","60","","","","0","0-0","0","0","0"
"","","173414","","431764","","Garrison Monroe","minnesota-golden-gophers","MINNESOTA","D23","S","2024","71","31","0","39","0","1","0","72.6","","","","3","0-0","0","0","0"
"","","173419","","441740","","Theorin Randle","minnesota-golden-gophers","MINNESOTA","D99","DI","2024","1","0","0","0","0","1","0","59.8","","","","0","0-0","0","0","0"
"","","173422","","406404","","Darius Taylor","minnesota-golden-gophers","MINNESOTA","01","HB","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","173423","","431773","","Reese Tripp","minnesota-golden-gophers","MINNESOTA","76","G","2024","3","0","0","0","0","0","3","60.8","","","","0","0-0","0","0","0"
"","","173463","","406550","","TJ Crandall","west-virginia-mountaineers","W VIRGINIA","D23","CB","2024","42","0","1","12","22","6","0","60.4","","","","4","0-0","0","0","0"
"","","173530","","407356","","Anthony Evans III","georgia-bulldogs","GEORGIA","05","WR","2024","93","35","5","49","0","0","0","62","56.2","70.9","","9","0-0","0","0","0"
"","","173532","","407371","","Zeed Haynes","syracuse-orange","SYRACUSE","08","WR","2024","12","8","0","3","1","0","0","61.2","","","","0","0-0","0","0","0"
"","","173534","","407364","","A.J. Harris","penn-state-nittany-lions","PENN STATE","D04","CB","2024","74","1","0","28","0","43","0","63.6","","","","0","0-0","0","0","0"
"","","173535","","407389","","Justyn Rhett","georgia-bulldogs","GEORGIA","D09","S","2024","4","0","2","2","0","0","0","61.3","","","","0","0-0","0","0","0"
"","","173536","","407344","","Joenel Aguero","georgia-bulldogs","GEORGIA","D08","S","2024","37","0","17","18","0","0","0","59.9","","","","5","0-0","0","0","0"
"","","173538","","418228","","Will Snellings","georgia-bulldogs","GEORGIA","S51","LS","2024","2","0","0","0","0","0","2","60.9","","","","0","0-0","0","0","0"
"","","173539","","407350","","C.J. Allen","georgia-bulldogs","GEORGIA","D03","LB","2024","89","1","13","15","7","42","0","58.8","","","","5","0-0","1","0","0"
"","","173541","","412106","","Raylen Wilson","georgia-bulldogs","GEORGIA","D05","LB","2024","53","10","13","0","5","23","0","48.7","","","","4","0-0","0","0","0"
"","","173542","","407393","","Roderick Robinson II","georgia-bulldogs","GEORGIA","00","HB","2024","2","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","173543","","407415","","Damon Wilson Jr.","georgia-bulldogs","GEORGIA","D10","ED","2024","101","10","11","18","0","55","0","63.8","","","","0","0-0","0","0","0"
"","","173544","","420378","","Lawson Luckie","georgia-bulldogs","GEORGIA","07","TE","2024","29","12","0","0","0","0","5","48.2","","","","3","0-0","0","0","0"
"","","173546","","407385","","Samuel M'Pemba","georgia-bulldogs","GEORGIA","D26","ED","2024","34","16","15","2","0","1","0","57.6","","","","1","0-0","0","0","0"
"","","173547","","407368","","Gabe Harris","georgia-bulldogs","GEORGIA","D29","ED","2024","53","0","52","0","0","1","0","59.4","","","","4","0-0","0","1","0"
"","","173548","","407358","","Monroe Freeling","georgia-bulldogs","GEORGIA","57","T","2024","89","0","0","0","19","0","60","64.4","","","","1","0-0","0","0","0"
"","","173551","","407377","","Jamaal Jarrett","georgia-bulldogs","GEORGIA","D55","DI","2024","30","0","0","0","0","25","5","58.1","","","","0","0-0","0","0","0"
"","","173631","","419790","","Jayden Cofield","texas-tech-red-raiders","TEXAS TECH","D51","DI","2024","38","0","0","4","0","32","0","59.3","","","","2","0-0","1","0","0"
"","","173634","","421219","","John Curry","texas-tech-red-raiders","TEXAS TECH","D06","LB","2024","281","65","88","38","47","34","0","71.2","","","","22","2-1","2","1","1"
"","","173635","","416047","","Miquel Dingle","texas-tech-red-raiders","TEXAS TECH","D35","LB","2024","97","0","85","12","0","0","0","65.1","","","","10","0-0","2","0","0"
"","","173636","","444034","","Nick Fattig","texas-tech-red-raiders","TEXAS TECH","60","G","2024","10","0","0","0","0","0","9","62","","","","0","0-0","0","0","0"
"","","173638","","427708","","Justin Horne","texas-tech-red-raiders","TEXAS TECH","D36","LB","2024","169","61","57","12","0","39","0","47.6","","","","15","2-0","1","0","1"
"","","173640","","412557","","Chapman Lewis","texas-tech-red-raiders","TEXAS TECH","D25","S","2024","61","0","9","1","0","46","0","63.4","","","","1","0-0","0","0","0"
"","","173644","","433989","","Marcus Ramon-Edwards","texas-tech-red-raiders","TEXAS TECH","D42","S","2024","26","0","10","9","0","7","0","68.9","","","","2","0-0","1","0","0"
"","","173645","","416053","","Braylon Rigsby","texas-tech-red-raiders","TEXAS TECH","D94","DI","2024","5","0","0","4","0","0","0","61.7","","","","0","0-0","0","0","0"
"","","173646","","412560","","Jordan Sanford","texas-tech-red-raiders","TEXAS TECH","D21","S","2024","171","0","87","34","24","21","0","59.8","","","","4","1-0","1","0","0"
"","","173647","","433990","","Dylan Shaw","texas-tech-red-raiders","TEXAS TECH","63","G","2024","13","0","0","0","0","0","13","62.2","","","","0","0-0","0","0","0"
"","","173648","","429878","","Daniel Sill","texas-tech-red-raiders","TEXAS TECH","74","T","2024","9","0","0","0","0","0","8","61.5","","","","0","0-0","0","0","0"
"","","173650","","429890","","Macho Stevenson","texas-tech-red-raiders","TEXAS TECH","D12","CB","2024","75","0","6","26","1","35","0","55.9","","","","4","0-0","0","0","1"
"","","173651","","421220","","Jake Strong","texas-tech-red-raiders","TEXAS TECH","17","QB","2024","1","0","0","0","1","0","0","60","","","","0","0-0","0","0","0"
"","","173653","","431863","","Kelby Valsin","texas-tech-red-raiders","TEXAS TECH","06","WR","2024","19","19","0","0","0","0","0","67.9","70.9","","","5","0-0","0","0","0"
"","","173654","","419791","","Amier Washington","texas-tech-red-raiders","TEXAS TECH","D88","ED","2024","6","0","0","4","0","0","0","61.4","","","","2","0-0","0","0","0"
"","","173683","","407007","","Adepoju Adebawore","oklahoma-sooners","OKLAHOMA","D34","ED","2024","6","0","0","0","0","5","0","59.5","","","","0","0-0","0","0","0"
"","","173684","","407022","","Jackson Arnold","oklahoma-sooners","OKLAHOMA","11","QB","2024","2","0","0","0","1","0","0","60","","60","","1","0-0","0","0","0"
"","","173687","","407039","","Peyton Bowen","oklahoma-sooners","OKLAHOMA","D22","S","2024","97","14","2","63","0","15","0","60.6","60","64.3","","18","0-0","0","0","0"
"","","173689","","407046","","Lewis Carter","oklahoma-sooners","OKLAHOMA","D20","LB","2024","249","59","67","52","60","7","0","67.7","","","","24","3-0","5","0","3"
"","","173693","","407048","","Reed DeQuasie","oklahoma-state-cowboys","OKLA STATE","D49","S","2024","34","25","0","0","9","0","0","62.2","","","","2","0-0","0","0","0"
"","","173694","","407051","","Kendel Dolby","oklahoma-sooners","OKLAHOMA","D15","S","2024","15","0","6","4","0","3","0","63.2","","","","0","0-0","0","0","0"
"","","173697","","407071","","Cayden Green","missouri-tigers","MISSOURI","70","G","2024","70","0","0","0","0","0","64","65.9","","","","0","0-0","0","0","0"
"","","173701","","407074","","Kalib Hicks","oklahoma-sooners","OKLAHOMA","00","HB","2024","11","11","0","0","0","0","0","59.9","","","","0","0-0","0","0","0"
"","","173702","","407077","","Logan Howland","oklahoma-sooners","OKLAHOMA","71","T","2024","57","0","0","0","0","0","53","64.6","","","","0","0-0","0","0","0"
"","","173703","","407078","","Jacobe Johnson","oklahoma-sooners","OKLAHOMA","D19","CB","2024","174","0","44","58","59","9","0","55.4","","","","9","0-0","2","0","2"
"","","173706","","0","","Erik McCarty","oklahoma-sooners","OKLAHOMA","D18","CB","2024","2","0","2","0","0","0","0","60.2","","","","0","0-0","0","0","0"
"","","173707","","407271","","Daeh McCullough","louisville-cardinals","LOUISVILLE","D28","CB","2024","11","0","11","0","0","0","0","69.4","","","","2","0-0","1","0","0"
"","","173708","","407273","","Kade McIntyre","oklahoma-sooners","OKLAHOMA","86","TE","2024","7","7","0","0","0","0","0","60.2","","","","1","0-0","0","0","0"
"","","173714","","407284","","Samuel Omosigho","oklahoma-sooners","OKLAHOMA","D24","LB","2024","80","1","42","5","8","23","0","56.4","","","","2","1-0","0","1","0"
"","","173715","","407289","","Heath Ozaeta","oklahoma-sooners","OKLAHOMA","77","G","2024","39","0","0","0","0","0","35","64.5","","","","0","0-0","0","0","0"
"","","173716","","407296","","Jaquaize Pettaway","oklahoma-sooners","OKLAHOMA","17","WR","2024","41","7","0","32","0","0","0","66.1","","","","1","0-0","0","0","0"
"","","173718","","407301","","Ashton Sanders","oklahoma-sooners","OKLAHOMA","D55","DI","2024","20","0","0","0","0","19","0","59.9","","","","0","0-0","0","0","0"
"","","173719","","407313","","Daylan Smothers","north-carolina-state-wolfpack","NC STATE","20","HB","2024","37","27","0","5","1","0","0","67.3","54.2","","","3","0-0","0","0","0"
"","","173721","","412545","","Makari Vickers","oklahoma-sooners","OKLAHOMA","D08","CB","2024","10","0","4","4","0","1","0","61.9","","","","0","0-0","0","0","0"
"","","173722","","418192","","Jasiah Wagoner","california-golden-bears","CAL","D08","S","2024","19","0","6","4","5","4","0","50.8","","60","","1","1-0","0","0","0"
"","","173723","","407318","","Taylor Wein","oklahoma-sooners","OKLAHOMA","D44","ED","2024","99","5","34","34","10","15","0","58","","","","8","1-0","0","1","0"
"","","173725","","0","","Karson Boschma","oregon-state-beavers","OREGON ST","30","WR","2024","1","0","0","1","0","0","0","60","","","","0","0-0","0","0","0"
"","","173726","","407563","","Zachary Card","oregon-state-beavers","OREGON ST","12","WR","2024","69","61","0","8","0","0","0","61","50.8","","","7","0-0","0","0","0"
"","","173728","","407566","","Thomas Collins","oregon-state-beavers","OREGON ST","D98","DI","2024","47","16","0","6","0","23","0","58.3","","","","1","0-0","0","0","0"
"","","173733","","429586","","Austin Ratliff","oregon-state-beavers","OREGON ST","D29","CB","2024","79","1","38","21","19","0","0","65.7","","","","3","0-0","1","0","0"
"","","173734","","429589","","Tastean Reddicks","oregon-state-beavers","OREGON ST","10","WR","2024","2","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","173735","","407589","","Nikko Taylor","oregon-state-beavers","OREGON ST","D25","ED","2024","76","1","8","8","0","54","0","84.6","","","","2","0-0","0","0","0"
"","","173739","","408286","","Travis Bates","kansas-state-wildcats","KANSAS ST","D39","ED","2024","9","0","0","2","0","6","0","59.5","","","","0","0-0","0","0","0"
"","","173761","","388386","","Jevon McIver Jr.","tcu-horned-frogs","TCU","D20","CB","2024","82","5","11","38","4","15","0","67.6","","","","7","0-0","0","0","0"
"","","173966","","446255","","Peter Bario","ucla-bruins","UCLA","44","HB","2024","4","4","0","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","173967","","415561","","Grant Buckey","ucla-bruins","UCLA","D88","ED","2024","41","38","0","0","1","1","0","70.6","","","","3","0-0","0","0","0"
"","","173968","","415562","","Isaiah Carlson","ucla-bruins","UCLA","27","HB","2024","8","4","4","0","0","0","0","61.1","","","","0","0-0","0","0","0"
"","","173969","","415624","","Kanye Clark","ucla-bruins","UCLA","D01","CB","2024","18","0","8","3","5","1","0","61.7","","","","1","0-0","0","0","0"
"","","173974","","415627","","A.J. Fuimaono","ucla-bruins","UCLA","D55","DI","2024","70","0","0","4","0","22","41","62.5","","","","0","0-0","0","0","0"
"","","173975","","415628","","Grant Gray","ucla-bruins","UCLA","85","WR","2024","35","24","1","10","0","0","0","65","61.8","","","5","0-0","0","0","0"
"","","173978","","415630","","Ty Lee","ucla-bruins","UCLA","D33","CB","2024","137","61","54","22","0","0","0","49.8","","","","13","2-0","2","0","0"
"","","173984","","415654","","Wyatt Mosier","ucla-bruins","UCLA","D47","LB","2024","113","53","41","17","2","0","0","53.3","","","","11","2-0","2","0","1"
"","","173986","","415660","","Carter Shaw","ucla-bruins","UCLA","14","WR","2024","26","0","12","10","4","0","0","66.3","","","","1","0-0","1","0","0"
"","","173987","","415661","","Michael Sullivan","ucla-bruins","UCLA","D91","ED","2024","36","34","0","2","0","0","0","63.7","","","","4","0-0","0","0","0"
"","","173989","","415662","","Zeke Thomas","ucla-bruins","UCLA","D26","S","2024","9","0","5","4","0","0","0","62.5","","","","0","0-0","0","0","0"
"","","173990","","415663","","Tavake Tuikolovatu","ucla-bruins","UCLA","56","G","2024","29","0","0","0","0","0","29","64","","","","0","0-0","0","0","0"
"","","174003","","425430","","Carter Davis","boston-college-eagles","BOSTON COL","D28","S","2024","116","3","56","8","5","42","0","74.6","","","","12","1-0","5","1","1"
"","","174004","","428679","","Josiah Griffin","boston-college-eagles","BOSTON COL","D09","ED","2024","78","53","0","22","1","1","0","56.9","59.9","","","3","1-0","0","0","0"
"","","174005","","406238","","KP Price","boston-college-eagles","BOSTON COL","D20","S","2024","119","3","44","6","10","52","0","69.2","","","","4","0-0","2","1","0"
"","","174022","","408023","","Ben Clawson","illinois-fighting-illini","ILLINOIS","D21","CB","2024","75","33","22","15","4","0","0","70.9","61.8","","","9","1-0","1","0","1"
"","","174023","","448265","","Declan Duley","illinois-fighting-illini","ILLINOIS","S31","P","2024","3","0","0","0","0","0","3","60.2","","","","0","0-0","0","0","0"
"","","174024","","411895","","Kaden Feagin","illinois-fighting-illini","ILLINOIS","03","HB","2024","9","1","8","0","0","0","0","69","","","","1","0-0","0","1","0"
"","","174026","","428268","","Jojo Hayden","illinois-fighting-illini","ILLINOIS","D30","ED","2024","9","6","1","0","0","1","0","60.1","","","","0","0-0","0","0","0"
"","","174027","","408035","","Brandon Henderson","illinois-fighting-illini","ILLINOIS","75","G","2024","50","0","0","0","0","0","46","65.5","","","","0","0-0","0","0","0"
"","","174029","","428272","","TJ McMillen","illinois-fighting-illini","ILLINOIS","55","C","2024","33","0","0","0","30","0","0","76.2","","","","2","0-0","1","1","0"
"","","174030","","418149","","David Olano","illinois-fighting-illini","ILLINOIS","S24","K","2024","60","0","0","0","0","0","59","61.4","","","89","20","0-0","0","0","0"
"","","174031","","421216","","Kaleb Patterson","illinois-fighting-illini","ILLINOIS","D22","CB","2024","31","0","0","7","2","17","0","61.4","","","","0","0-0","0","0","0"
"","","174032","","0","","Trey Smith","purdue-boilermakers","PURDUE","D23","ED","2024","17","1","0","10","4","1","0","64.1","","","","0","0-0","0","0","0"
"","","174034","","408041","","Zachary Tobe","georgia-tech-yellow-jackets","GA TECH","D23","CB","2024","108","33","34","16","18","7","0","71.2","","60.3","","4","0-0","1","1","0"
"","","174035","","415592","","Kenari Wilcher","illinois-fighting-illini","ILLINOIS","07","WR","2024","60","60","0","0","0","0","0","60","58.3","","","5","0-0","0","0","0"
"","","174037","","412291","","Cameron Calhoun","utah-utes","UTAH","D04","CB","2024","54","1","0","11","10","28","0","68.1","","","","4","0-0","1","0","0"
"","","174038","","406265","","Benjamin Hall","michigan-wolverines","MICHIGAN","28","HB","2024","4","3","0","0","0","0","0","59.9","","","","0","0-0","0","0","0"
"","","174040","","406278","","Jyaire Hill","michigan-wolverines","MICHIGAN","D35","CB","2024","38","0","0","0","0","37","0","61.7","","","","0","0-0","0","0","0"
"","","174041","","420360","","Zack Marshall","michigan-wolverines","MICHIGAN","83","TE","2024","193","56","38","39","8","0","50","69.5","59.9","","","12","0-0","1","0","1"
"","","174042","","406293","","Fredrick Moore","michigan-wolverines","MICHIGAN","03","WR","2024","102","2","56","18","25","0","0","62.5","","","","7","0-0","2","0","0"
"","","174043","","406299","","Semaj Morgan","michigan-wolverines","MICHIGAN","00","WR","2024","36","1","0","32","0","0","0","61.2","60","66.8","","3","0-0","0","0","0"
"","","174044","","406833","","Keyshawn Blackstock","arkansas-razorbacks","ARKANSAS","54","T","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","174047","","406855","","Jordan Hall","michigan-state-spartans","MICH STATE","D05","LB","2024","76","0","32","25","0","16","0","49.5","","","","4","0-0","0","0","1"
"","","174048","","415712","","Bai Jobe","kansas-jayhawks","KANSAS","D46","ED","2024","30","0","28","2","0","0","0","60.5","","","","3","0-0","0","0","0"
"","","174049","","415713","","David Millikin","michigan-state-spartans","MICH STATE","D42","LB","2024","4","0","0","0","4","0","0","75.4","","","","1","0-0","1","0","0"
"","","174050","","418234","","Brennan Parachek","michigan-state-spartans","MICH STATE","82","TE","2024","118","43","0","5","24","0","46","66.8","","","","7","0-0","2","1","0"
"","","174052","","406884","","Chance Rucker","michigan-state-spartans","MICH STATE","D25","CB","2024","22","0","6","5","6","2","0","46.6","","","","2","1-0","0","0","0"
"","","174053","","0","","Shawn Smith","michigan-state-spartans","MICH STATE","D24","CB","2024","20","12","5","0","2","0","0","60.2","","","","0","0-0","0","0","0"
"","","174054","","406796","","Frank Covey IV","northwestern-wildcats","NWESTERN","16","WR","2024","2","2","0","0","0","0","0","60.1","","","","0","0-0","0","0","0"
"","","174058","","429640","","Damon Walters","northwestern-wildcats","NWESTERN","D21","S","2024","83","5","27","14","7","30","0","59.6","","","","7","0-0","2","0","0"
"","","174076","","406706","","Cameren Jenkins","baylor-bears","BAYLOR","D23","S","2024","14","1","6","6","1","0","0","68.7","","","","1","0-0","0","1","0"
"","","174111","","406615","","Grant Meadors","oregon-ducks","OREGON","S93","K","2024","1","0","1","0","0","0","0","60","60.1","","","1","0-0","0","0","0"
"","","174112","","406549","","Luke Dunne","oregon-ducks","OREGON","S45","P","2024","45","0","0","0","9","0","33","62","","63.6","","10","0-0","0","0","0"
"","","174115","","423500","","Tevita Pome'e","oregon-state-beavers","OREGON ST","D59","DI","2024","59","3","0","5","1","47","0","57.4","","","","0","0-0","0","0","0"
"","","174116","","406622","","Jaeden Moore","oregon-ducks","OREGON","D56","ED","2024","4","0","0","1","0","3","0","60.5","","","","0","0-0","0","0","0"
"","","174117","","406617","","Jerry Mixon","oregon-ducks","OREGON","D54","LB","2024","64","0","33","30","0","1","0","66.8","","","","3","0-0","0","0","1"
"","","174118","","412553","","Teitum Tuioti","oregon-ducks","OREGON","D44","ED","2024","111","30","0","5","47","25","0","65.9","","","","5","0-0","0","0","0"
"","","174119","","434123","","Will Straton","oregon-ducks","OREGON","D38","LB","2024","4","0","4","0","0","0","0","61.4","","","","0","0-0","0","0","0"
"","","174121","","406541","","Solomon Davis","oregon-ducks","OREGON","D15","CB","2024","65","0","63","0","2","0","0","57.8","","","","5","0-0","0","1","0"
"","","174122","","406612","","Cole Martin","arizona-state-sun-devils","ARIZONA ST","D00","S","2024","32","1","26","1","3","1","0","60.1","","","","2","0-0","1","0","0"
"","","174123","","406675","","Tyler Turner","oregon-ducks","OREGON","D19","S","2024","119","23","34","56","1","1","0","76.2","","","","6","0-0","1","1","0"
"","","174124","","406684","","Matayo Uiagalelei","oregon-ducks","OREGON","D10","ED","2024","54","1","0","13","0","34","0","76.5","","","","3","0-0","0","0","0"
"","","174128","","406602","","Iapani Laloulu","oregon-ducks","OREGON","72","C","2024","86","0","0","0","0","0","76","66.9","","","","0","0-0","0","0","0"
"","","174130","","406604","","Jayden Limar","oregon-ducks","OREGON","27","HB","2024","65","58","0","7","0","0","0","64","67.1","","","4","0-0","0","0","0"
"","","174131","","406547","","Dante Dowdell","nebraska-cornhuskers","NEBRASKA","23","HB","2024","1","0","0","0","1","0","0","60","","","","0","0-0","0","0","0"
"","","174132","","406645","","Kenyon Sadiq","oregon-ducks","OREGON","18","TE","2024","262","62","69","0","47","0","74","69.8","59.9","","","10","0-0","0","1","0"
"","","174142","","406084","","Zachariah Branch","usc-trojans","USC","01","WR","2024","86","32","0","50","1","0","0","60.7","56.5","64.9","","8","0-0","0","0","0"
"","","174148","","407841","","Matthew Littlejohn","california-golden-bears","CAL","D22","S","2024","13","0","0","2","0","11","0","61","","","","0","0-0","0","0","0"
"","","174150","","406009","","Makai Lemon","usc-trojans","USC","06","WR","2024","111","38","12","23","36","0","0","50.4","81.1","63.1","","17","1-0","1","0","1"
"","","174155","","406644","","Jamorri Colson","washington-state-cougars","WASH STATE","D29","CB","2024","82","0","43","15","0","19","0","54.7","","","","4","1-0","2","0","0"
"","","174157","","406650","","Kapena Gushiken","washington-state-cougars","WASH STATE","D04","CB","2024","90","3","6","14","0","58","0","62.2","","","","2","0-0","1","0","0"
"","","174160","","406477","","Johnathan Hall","utah-utes","UTAH","D03","S","2024","138","0","40","25","46","18","0","65.1","","","","8","0-0","3","1","1"
"","","174161","","406653","","Stephen Hall","washington-state-cougars","WASH STATE","D01","CB","2024","88","2","0","15","0","59","0","64.2","","","","0","0-0","0","0","0"
"","","174165","","406016","","A'Marion Peterson","usc-trojans","USC","22","HB","2024","60","42","0","16","0","0","0","81.6","63.5","","","10","0-0","0","0","0"
"","","174168","","406493","","Mikey Matthews","california-golden-bears","CAL","08","WR","2024","58","0","1","54","1","0","0","61.6","","69.9","","10","0-0","0","0","0"
"","","174171","","407234","","Sam Greene","usc-trojans","USC","D44","ED","2024","52","32","0","2","0","15","0","60","","","","0","0-0","0","0","0"
"","","174172","","429390","","Ashton Paine","washington-state-cougars","WASH STATE","D39","S","2024","24","2","5","13","0","1","0","69.9","","","","1","0-0","0","0","0"
"","","174174","","407243","","Christian Pierce","usc-trojans","USC","D24","S","2024","207","53","76","38","32","5","0","66.4","","","","16","1-0","2","1","0"
"","","174175","","415830","","Warren Smith","washington-state-cougars","WASH STATE","D22","CB","2024","16","0","3","7","0","4","0","63.8","","","","1","0-0","0","0","0"
"","","174177","","406576","","Tiger Bachmeier","stanford-cardinal","STANFORD","24","WR","2024","109","69","0","39","0","0","0","60.8","58.9","83.3","","14","0-0","0","0","0"
"","","174184","","406012","","Tackett Curtis","wisconsin-badgers","WISCONSIN","D04","LB","2024","66","0","49","8","0","9","0","58.8","","","","3","1-0","1","0","0"
"","","174195","","406646","","Ansel Din-Mbuh","washington-state-cougars","WASH STATE","D92","DI","2024","36","0","0","9","0","24","0","59.5","","","","0","0-0","0","0","0"
"","","174216","","406501","","Solatoa Moea'i","utah-utes","UTAH","62","G","2024","106","0","0","0","48","0","51","46.8","","","","3","0-0","0","0","0"
"","","174217","","406457","","Spencer Fano","utah-utes","UTAH","55","T","2024","5","0","0","0","0","0","0","","","","","1","0-0","0","0","0"
"","","174220","","414508","","Esa Pole","washington-state-cougars","WASH STATE","76","T","2024","77","0","0","0","0","0","70","66.2","","","","1","0-0","0","0","0"
"","","174221","","406030","","Elijah Paige","usc-trojans","USC","72","T","2024","68","0","0","0","1","0","66","64.5","","","","0","0-0","0","0","0"
"","","174222","","429986","","Nick Morrow","california-golden-bears","CAL","52","T","2024","65","0","0","0","0","0","59","64.8","","","","0","0-0","0","0","0"
"","","174236","","443063","","Gannon Burt","florida-gators","FLORIDA","S48","LS","2024","15","0","0","0","5","0","10","30","","","","3","0-0","0","0","0"
"","","174237","","406355","","Jordan Castell","florida-gators","FLORIDA","D14","S","2024","58","0","8","0","0","48","0","61","","","","0","0-0","0","0","0"
"","","174238","","406359","","Kelby Collins","florida-gators","FLORIDA","D11","DI","2024","1","0","0","1","0","0","0","60","","","","0","0-0","0","0","0"
"","","174240","","406363","","Sharif Denson","florida-gators","FLORIDA","D00","S","2024","67","0","45","14","7","0","0","68.2","","","","3","0-0","1","1","1"
"","","174242","","421145","","Aaron Gates","florida-gators","FLORIDA","D13","S","2024","46","0","23","8","12","3","0","73.2","","","","4","0-0","2","0","0"
"","","174244","","406381","","Knijeah Harris","florida-gators","FLORIDA","77","G","2024","67","0","0","0","0","0","66","66.5","","","","0","0-0","0","0","0"
"","","174247","","406386","","Ja'Keem Jackson","florida-gators","FLORIDA","D02","CB","2024","17","0","0","9","0","7","0","62.4","","","","0","0-0","0","0","0"
"","","174248","","428351","","Ja'Kobi Jackson","florida-gators","FLORIDA","24","HB","2024","97","62","2","33","0","0","0","72.7","59.9","","","3","1-1","0","0","0"
"","","174249","","406389","","Kamran James","florida-gators","FLORIDA","D24","ED","2024","55","1","0","14","12","25","0","61.9","","","","0","0-0","0","0","0"
"","","174251","","406394","","Dijon Johnson","florida-gators","FLORIDA","D27","CB","2024","123","0","41","34","20","27","0","72.3","","","","3","0-0","2","0","0"
"","","174253","","428358","","Roderick Kearney","florida-gators","FLORIDA","71","G","2024","22","0","0","0","0","0","22","63.8","","","","0","0-0","0","0","0"
