"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","DEF","DEF%","RUND","PRSH","COV","DEF GRD","RUND GRD","PRSH GRD","COV","KEY","PEN","BP","TKL","AST","MT","STOP"
"","","162878","","386175","","Nic Scourton","texas-am-aggies","TEXAS A&M","D11","ED","2024","557","0.0008","221","318","18","80.8","74.4","80.3","59","147","0-0","1","25","8","6","22"
"","","162882","","386183","","Joseph Jefferson II","purdue-boilermakers","PURDUE","D32","S","2024","228","0.0003","127","4","97","47.5","65.2","64","35.9","33","2-0","0","25","5","5","7"
"","","162887","","391559","","Hudson Miller","purdue-boilermakers","PURDUE","D40","LB","2024","330","0.0005","192","12","126","49.8","51.5","56.9","49.9","78","0-0","0","28","12","4","14"
"","","162890","","429595","","Roman Pitre","arizona-state-sun-devils","ARIZONA ST","D13","ED","2024","45","0.0001","17","28","0","61.1","66.9","55.4","","2","0-0","0","0","0","0","0"
"","","162894","","391586","","DJ Allen","rutgers-scarlet-knights","RUTGERS","D42","ED","2024","34","0.0001","18","16","0","75.4","76.5","55.2","61","12","0-0","0","3","1","0","2"
"","","162903","","386416","","Dariel Djabome","rutgers-scarlet-knights","RUTGERS","D28","LB","2024","780","0.0011","323","100","357","65","64.2","72.7","56.8","188","0-0","1","75","19","8","46"
"","","162906","","406850","","Timmy Hinspeter","rutgers-scarlet-knights","RUTGERS","D44","LB","2024","138","0.0002","92","6","40","62.7","65.1","54.5","59.5","23","0-0","0","7","10","0","5"
"","","162913","","431441","","David Onuoha","rutgers-scarlet-knights","RUTGERS","D35","ED","2024","34","0.0001","12","22","0","53.7","52.8","56.8","","4","0-0","0","0","1","0","0"
"","","162919","","412438","","Jordan Walker","rutgers-scarlet-knights","RUTGERS","D82","ED","2024","325","0.0005","106","215","4","75.2","70.7","74.1","51.8","73","0-0","0","9","9","1","9"
"","","162922","","419430","","Zilan Williams","rutgers-scarlet-knights","RUTGERS","D15","CB","2024","11","0","3","0","8","64.8","60","","68.8","4","0-0","0","1","0","0","1"
"","","163106","","389054","","Jalen Huskey","maryland-terrapins","MARYLAND","D22","S","2024","570","0.0008","262","3","305","71","73.4","71","68.1","57","3-0","0","40","7","7","15"
"","","163180","","387129","","Kemari Copeland","virginia-tech-hokies","VA TECH","D13","DI","2024","48","0.0001","28","20","0","68","69.1","60","","9","0-0","0","4","1","0","1"
"","","163244","","386492","","Chika Ebunoha","byu-cougars","BYU","D15","CB","2024","9","0","4","0","5","56.8","62.5","","53.5","1","0-0","0","1","0","0","0"
"","","163250","","395551","","Evan Johnson","byu-cougars","BYU","D21","CB","2024","230","0.0003","78","3","149","78.6","63","83.5","78.1","30","0-0","0","16","1","3","7"
"","","163251","","400938","","Parker Kingston","byu-cougars","BYU","11","WR","2024","1","0","1","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","163256","","400110","","Bodie Schoonover","byu-cougars","BYU","D48","ED","2024","71","0.0001","31","35","5","65.9","72.1","61.3","49.7","10","0-0","0","4","1","1","3"
"","","163270","","412640","","Blazen Lono-Wong","arizona-state-sun-devils","ARIZONA ST","D97","DI","2024","138","0.0002","61","77","0","57.1","59.1","54.5","","22","0-0","0","5","0","0","3"
"","","163288","","386748","","Bryce Boettcher","oregon-ducks","OREGON","D28","LB","2024","468","0.0007","224","28","216","90","83","86.2","84.5","115","0-0","0","60","24","8","34"
"","","163301","","391621","","Ben Roberts","michigan-state-spartans","MICH STATE","D55","DI","2024","128","0.0002","65","63","0","61.8","64.9","64.5","","36","2-0","0","6","3","2","6"
"","","163310","","391633","","Emar'rion Winston","oregon-ducks","OREGON","D32","ED","2024","244","0.0004","92","141","11","65.8","67.6","63.6","53.7","47","0-0","1","6","4","1","6"
"","","163315","","415821","","Jack Procter","washington-state-cougars","WASH STATE","D96","DI","2024","9","0","6","3","0","67.3","67","58.6","","1","0-0","0","0","1","0","0"
"","","163349","","387062","","A.J. Haulcy","houston-cougars","HOUSTON","D02","S","2024","703","0.001","327","7","369","80.5","73.5","63.7","85.5","68","3-1","1","59","20","13","18"
"","","163594","","393245","","Isaiah Hastings","syracuse-orange","SYRACUSE","D09","ED","2024","200","0.0003","95","104","1","47.5","56.7","52","45.5","28","2-0","0","2","4","1","2"
"","","163598","","393247","","Antonio Kite","auburn-tigers","AUBURN","D08","CB","2024","196","0.0003","81","1","114","60","68.6","59.3","58.3","12","2-0","0","6","1","1","0"
"","","163601","","393248","","Earl Little Jr.","florida-state-seminoles","FLORIDA ST","D00","S","2024","179","0.0003","97","4","78","42.4","53.9","67.5","38.5","21","1-0","0","12","7","4","2"
"","","163606","","386948","","Amari Niblack","texas-longhorns","TEXAS","08","TE","2024","1","0","1","0","0","60","60","","","1","0-0","0","0","1","0","0"
"","","163608","","406458","","Jake Pope","georgia-bulldogs","GEORGIA","D22","S","2024","11","0","6","0","5","58.4","60","","57.4","1","0-0","0","0","0","1","0"
"","","163626","","386637","","Nico Davillier","arkansas-razorbacks","ARKANSAS","D00","ED","2024","362","0.0005","140","190","32","70.8","69.9","70.3","65.7","69","2-0","0","13","6","3","8"
"","","163642","","396676","","Isaiah Sategna","arkansas-razorbacks","ARKANSAS","06","WR","2024","2","0","2","0","0","44.3","44.4","","","1","0-0","0","0","0","1","0"
"","","163644","","386892","","Keionte Scott","auburn-tigers","AUBURN","D00","CB","2024","239","0.0004","83","3","153","48","69.3","54.3","44.3","28","2-0","0","21","1","5","6"
"","","163648","","385895","","Tyler Banks","mississippi-rebels","OLE MISS","D34","LB","2024","101","0.0001","43","8","50","71","68.9","53.9","71.3","16","0-0","0","8","1","2","5"
"","","163652","","393634","","Nick Cull","mississippi-rebels","OLE MISS","D29","S","2024","59","0.0001","23","1","35","58","67.6","59.2","54.7","9","0-0","0","7","0","2","1"
"","","163658","","385901","","Zxavian Harris","mississippi-rebels","OLE MISS","D51","DI","2024","367","0.0005","166","201","0","75.5","72.7","61.4","80.7","83","2-0","0","19","8","7","14"
"","","163670","","391782","","Trip White","mississippi-rebels","OLE MISS","D30","LB","2024","18","0","11","2","5","51.3","66","57.4","42","3","0-0","0","1","2","0","1"
"","","163671","","391783","","Jaron Willis","south-carolina-gamecocks","S CAROLINA","D14","LB","2024","12","0","5","0","7","68","67","","63.4","1","0-0","0","0","1","0","0"
"","","163676","","412010","","Audavion Collins","penn-state-nittany-lions","PENN STATE","D29","CB","2024","252","0.0004","102","1","149","70.8","75.5","70.5","67.9","33","2-0","0","23","6","1","10"
"","","163680","","400274","","Kalvin Dinkins","mississippi-state-bulldogs","MISS STATE","D35","DI","2024","9","0","5","4","0","61.5","55.9","67.9","","5","0-0","0","0","0","0","1"
"","","163682","","426413","","Tanner Duke Johnson","mississippi-state-bulldogs","MISS STATE","D28","S","2024","67","0.0001","43","1","23","60.8","55.3","60","65.8","7","0-0","0","6","5","3","1"
"","","163683","","400052","","Javae Gilmore","mississippi-state-bulldogs","MISS STATE","D31","LB","2024","33","0","19","2","12","70.9","75.1","58.2","64.5","2","0-0","0","2","0","0","2"
"","","163693","","395020","","Donterry Russell","mississippi-state-bulldogs","MISS STATE","D36","LB","2024","19","0","10","6","3","82.3","72.1","77.3","65.3","7","0-0","0","1","4","0","1"
"","","163697","","387293","","Zavion Thomas","lsu-tigers","LSU","00","WR","2024","2","0","2","0","0","60.1","60","","","0","0-0","0","0","0","0","0"
"","","163699","","393359","","Trevion Williams","mississippi-state-bulldogs","MISS STATE","D23","DI","2024","322","0.0005","172","150","0","57.5","56.9","56.8","60","80","0-0","1","19","5","3","13"
"","","163702","","431470","","Nathan Jackson","texas-am-aggies","TEXAS A&M","D96","DI","2024","3","0","1","2","0","66.3","60","58.6","","1","0-0","0","0","0","0","0"
"","","163703","","385615","","Darren Agu","vanderbilt-commodores","VANDERBILT","D11","ED","2024","22","0","12","6","4","52","56.5","62.9","61.2","3","1-0","0","0","0","0","0"
"","","163705","","397804","","Trudell Berry","vanderbilt-commodores","VANDERBILT","D30","CB","2024","176","0.0003","71","1","104","61.4","77.8","60","57.7","15","1-0","0","5","1","1","3"
"","","163707","","407972","","Bryce Cowan","vanderbilt-commodores","VANDERBILT","D22","LB","2024","128","0.0002","49","11","68","54.6","42.8","57.4","63.3","29","0-0","0","13","6","2","4"
"","","163709","","385533","","BJ Diakite","vanderbilt-commodores","VANDERBILT","D33","ED","2024","65","0.0001","37","20","8","57.4","50.5","53.9","72","7","0-0","0","2","2","0","1"
"","","163718","","391410","","Bradley Mann","vanderbilt-commodores","VANDERBILT","D94","DI","2024","117","0.0002","57","59","1","61.7","67.2","58.1","58.9","21","1-1","0","6","3","0","4"
"","","163722","","391412","","Yilanan Ouattara","vanderbilt-commodores","VANDERBILT","D05","DI","2024","534","0.0008","238","295","1","63.2","63.9","61.4","62.8","110","2-0","2","16","12","4","17"
"","","163724","","385480","","Jadais Richard","miami-fl-hurricanes","MIAMI FL","D25","CB","2024","405","0.0006","133","6","266","62.4","77.6","63.6","59.1","53","3-0","0","26","3","3","10"
"","","163725","","406003","","Savion Riley","colorado-buffaloes","COLORADO","D09","S","2024","78","0.0001","46","1","31","65.4","61.4","59.2","67.5","8","0-0","0","8","1","0","1"
"","","163726","","396671","","Nicholas Rinaldi","vanderbilt-commodores","VANDERBILT","D24","LB","2024","351","0.0005","129","83","139","67","64.2","60.7","69.3","56","1-0","0","31","10","5","19"
"","","163729","","385485","","Jeffrey Ugochukwu","vanderbilt-commodores","VANDERBILT","D12","S","2024","80","0.0001","43","3","34","52.1","62.7","53.9","49.2","14","0-0","0","2","1","1","2"
"","","163732","","406031","","Linus Zunk","vanderbilt-commodores","VANDERBILT","D95","ED","2024","367","0.0005","158","201","8","64.7","63.1","69.1","58.1","75","3-0","0","11","7","3","9"
"","","163742","","391288","","Julian Humphrey","georgia-bulldogs","GEORGIA","D12","CB","2024","427","0.0006","164","0","263","67.5","63.8","","67.3","34","1-0","0","10","2","5","3"
"","","163745","","386687","","Marvin Jones Jr","florida-state-seminoles","FLORIDA ST","D07","ED","2024","387","0.0006","189","185","13","61.6","62.8","59.5","59.9","75","1-0","0","14","4","5","17"
"","","163746","","391289","","E.J. Lightsey","georgia-tech-yellow-jackets","GA TECH","D02","LB","2024","191","0.0003","82","17","92","67.5","74.9","59.4","59.3","34","0-0","0","15","5","2","12"
"","","163747","","386691","","Christen Miller","georgia-bulldogs","GEORGIA","D52","DI","2024","385","0.0006","188","197","0","82.3","83.9","70.7","","105","0-0","1","19","13","2","16"
"","","163751","","391291","","Jaheim Singletary","arkansas-razorbacks","ARKANSAS","D15","CB","2024","408","0.0006","171","5","232","46.8","71.4","52.8","42.8","53","6-1","0","23","2","6","3"
"","","163759","","393476","","Ben Bolton","tennessee-volunteers","TENNESSEE","D33","LB","2024","13","0","8","1","4","77.7","79.9","60","63.8","2","0-0","0","3","1","0","2"
"","","163763","","386070","","Christian Harrison","tennessee-volunteers","TENNESSEE","D05","CB","2024","295","0.0004","126","18","151","66.2","72.4","69.1","62","33","0-0","1","17","1","2","9"
"","","163764","","406946","","Joshua Helsdon","tennessee-volunteers","TENNESSEE","D87","DI","2024","18","0","14","4","0","41.2","41.8","57.3","","5","0-0","0","0","0","0","0"
"","","163767","","386078","","Jayson Jenkins","tennessee-volunteers","TENNESSEE","D97","ED","2024","214","0.0003","104","110","0","77.2","72","75.2","60","36","0-0","0","6","4","1","7"
"","","163768","","386080","","Joshua Josephs","tennessee-volunteers","TENNESSEE","D19","ED","2024","365","0.0005","151","189","25","90","91.4","85.9","62.4","103","3-1","2","23","8","6","20"
"","","163770","","386089","","James Pearce Jr.","tennessee-volunteers","TENNESSEE","D27","ED","2024","464","0.0007","185","257","22","89.7","84.2","88.9","66.8","138","2-2","1","27","4","7","30"
"","","163783","","386859","","Deone Walker","kentucky-wildcats","KENTUCKY","D00","DI","2024","540","0.0008","273","266","1","72.8","67.7","75.4","59.9","157","1-0","3","23","12","4","20"
"","","163789","","446957","","Jarard Mosely","kentucky-wildcats","KENTUCKY","D47","CB","2024","8","0","0","0","8","45","","","46","2","0-0","0","2","0","0","0"
"","","163791","","364662","","Jordan Robinson","cincinnati-bearcats","CINCINNATI","D16","CB","2024","228","0.0003","113","5","110","76.4","90.7","54.9","70.4","27","0-0","0","17","3","2","6"
"","","163793","","386769","","Alex Afari","kentucky-wildcats","KENTUCKY","D03","S","2024","434","0.0006","250","18","166","54.3","52.5","63.7","55.8","128","0-0","1","48","15","10","31"
"","","163794","","386844","","Keaten Wade","colorado-buffaloes","COLORADO","D27","ED","2024","105","0.0002","43","57","5","73.9","80.3","65.2","53","25","0-0","0","11","3","1","11"
"","","163795","","393297","","Ja'Kobi Albert","mississippi-state-bulldogs","MISS STATE","D15","S","2024","65","0.0001","34","1","30","54.7","61.9","59.6","52.3","9","0-0","0","4","0","3","3"
"","","163797","","393301","","Noah Matthews","kentucky-wildcats","KENTUCKY","D55","ED","2024","182","0.0003","115","55","12","58.6","46.7","69.1","70.6","36","0-0","0","3","3","3","3"
"","","163800","","386789","","Tyreese Fearbry","kentucky-wildcats","KENTUCKY","D42","ED","2024","199","0.0003","96","73","30","56.2","55.9","53","66.4","37","1-0","0","12","2","6","6"
"","","163804","","400334","","Brian Dilworth","kansas-jayhawks","KANSAS","D22","CB","2024","18","0","9","0","9","53.2","61.6","","51.8","3","1-0","0","1","0","1","1"
"","","163806","","400033","","Jalen Dye","kansas-jayhawks","KANSAS","D14","S","2024","131","0.0002","57","6","68","55.4","63","53.7","53.5","17","0-0","0","14","1","2","4"
"","","163807","","406613","","Mason Ellis","kansas-jayhawks","KANSAS","D23","S","2024","56","0.0001","28","0","28","60.7","57.3","","62","4","0-0","0","2","1","1","0"
"","","163810","","399504","","Tristian Fletcher","kansas-jayhawks","KANSAS","D19","LB","2024","16","0","9","0","7","79.7","70.6","","74.8","2","0-0","0","3","1","0","1"
"","","163813","","399006","","Dean Miller","kansas-jayhawks","KANSAS","D45","ED","2024","483","0.0007","212","250","21","67.8","68.2","62","66.7","85","0-0","3","26","10","3","20"
"","","163823","","388810","","Nickendre Stiger","kansas-state-wildcats","KANSAS ST","D12","CB","2024","103","0.0002","41","1","61","60.8","59.2","57.7","61.3","15","1-0","0","8","3","2","2"
"","","163824","","386023","","D.J. McKinney","colorado-buffaloes","COLORADO","D08","CB","2024","877","0.0013","394","0","483","74.4","73.7","","75.3","84","4-0","0","49","13","5","12"
"","","163843","","385877","","Ethan Burke","texas-longhorns","TEXAS","D91","ED","2024","324","0.0005","168","146","10","64.6","57.5","68.1","73.4","90","1-0","3","18","5","9","14"
"","","163847","","428963","","Graham Gillespie","texas-longhorns","TEXAS","D38","S","2024","22","0","10","0","12","66.4","63.4","","65.3","0","0-0","0","1","0","0","0"
"","","163850","","391392","","Austin Jordan","tcu-horned-frogs","TCU","D14","S","2024","289","0.0004","137","21","131","70.5","62.9","70.3","71.9","25","0-0","0","11","5","3","6"
"","","163852","","0","","Carson Marshall","texas-longhorns","TEXAS","D29","CB","2024","6","0","5","0","1","47.3","45.5","","60","1","0-0","0","0","0","1","0"
"","","163862","","387219","","Zac Swanson","arizona-state-sun-devils","ARIZONA ST","D92","DI","2024","261","0.0004","108","153","0","62.6","62.6","58.7","61.8","58","0-0","0","10","8","1","9"
"","","163863","","387222","","J'Mond Tapp","arizona-state-sun-devils","ARIZONA ST","D14","DI","2024","2","0","0","2","0","57.7","","57.6","","0","0-0","0","0","0","0","0"
"","","163980","","392628","","Larry Worth","arkansas-razorbacks","ARKANSAS","D30","S","2024","465","0.0007","220","6","239","63.4","84.6","70.8","47.6","39","1-0","0","35","20","4","15"
"","","164104","","352950","","Brandon Lane","wisconsin-badgers","WISCONSIN","D95","DI","2024","97","0.0001","59","38","0","48.4","48","53.2","","23","0-0","0","3","1","1","2"
"","","164132","","386685","","Jonquis Hardaway","kentucky-wildcats","KENTUCKY","D06","CB","2024","621","0.0009","322","2","297","71.7","57.8","58.8","75","57","1-0","0","42","9","6","14"
"","","164139","","395313","","Kalen Carroll","cincinnati-bearcats","CINCINNATI","D21","CB","2024","348","0.0005","153","1","194","58.2","65.6","60","56.5","32","1-0","0","16","1","2","8"
"","","164147","","434041","","Drew Logan","cincinnati-bearcats","CINCINNATI","D91","ED","2024","33","0","20","13","0","52","53.4","54.1","","11","0-0","0","2","1","0","2"
"","","164150","","407665","","Antwan Peek Jr.","cincinnati-bearcats","CINCINNATI","D46","S","2024","368","0.0005","181","0","187","82.8","91.9","","69.8","27","0-0","0","38","22","6","10"
"","","164156","","407685","","Jonathan Thompson","cincinnati-bearcats","CINCINNATI","D22","LB","2024","379","0.0006","165","26","188","67.7","69.2","60.8","65.6","85","0-0","0","37","13","10","24"
"","","164159","","400131","","Kaleb Artis","penn-state-nittany-lions","PENN STATE","D58","DI","2024","23","0","8","15","0","74.9","78.2","60.4","","6","0-0","0","2","2","0","2"
"","","164160","","386129","","Abdul Carter","penn-state-nittany-lions","PENN STATE","D11","ED","2024","734","0.0011","322","355","57","91.4","78.2","92.2","81.9","227","6-1","1","40","11","10","45"
"","","164161","","436401","","Ben Chizmar","penn-state-nittany-lions","PENN STATE","D49","LB","2024","2","0","2","0","0","75.6","69.3","","","1","0-0","0","0","1","0","0"
"","","164163","","386136","","Dani Dennis-Sutton","penn-state-nittany-lions","PENN STATE","D33","ED","2024","608","0.0009","256","328","24","73.9","70.8","74.9","65","163","4-0","0","22","9","8","27"
"","","164166","","386140","","Zane Durant","penn-state-nittany-lions","PENN STATE","D28","DI","2024","658","0.001","290","368","0","71.1","70.4","66.2","68.4","183","1-0","0","33","11","12","27"
"","","164178","","391434","","Cam Miller","penn-state-nittany-lions","PENN STATE","D05","CB","2024","416","0.0006","149","24","243","70","78.8","64.6","66.9","60","1-0","0","24","5","4","13"
"","","164179","","412025","","Tyrece Mills","penn-state-nittany-lions","PENN STATE","D14","S","2024","89","0.0001","50","0","39","70.4","75","","64.9","6","0-0","0","10","5","0","2"
"","","164192","","391440","","Kevin Winston Jr.","penn-state-nittany-lions","PENN STATE","D02","S","2024","74","0.0001","30","1","43","61.2","90.7","60","46.1","14","0-0","0","7","5","2","2"
"","","164276","","387502","","Corey Clark","mississippi-state-bulldogs","MISS STATE","D94","DI","2024","162","0.0002","99","63","0","41.9","43.1","52.5","60","39","1-0","0","5","4","2","2"
"","","166993","","424577","","Chris Hunter","arizona-wildcats","ARIZONA","16","WR","2024","1","0","1","0","0","60.2","60","","","0","0-0","0","0","0","0","0"
"","","167022","","399088","","Cameron Roetherford","cincinnati-bearcats","CINCINNATI","D26","DI","2024","133","0.0002","57","76","0","64.5","65.1","64.2","60","37","1-0","0","6","4","0","6"
"","","167977","","367115","","Dorian Black","texas-longhorns","TEXAS","D86","DI","2024","2","0","0","2","0","59.7","","59.6","","0","0-0","0","0","0","0","0"
"","","168206","","396544","","Antione Johnson","mississippi-rebels","OLE MISS","D33","S","2024","5","0","5","0","0","63.1","63.2","","","0","0-0","0","0","1","0","0"
"","","168425","","386362","","Dyoni Hill","miami-fl-hurricanes","MIAMI FL","D19","CB","2024","375","0.0006","125","3","247","58.3","62.4","56.7","57.6","46","2-0","0","31","2","3","5"
"","","168565","","386486","","Mory Bamba","byu-cougars","BYU","D04","CB","2024","354","0.0005","139","1","214","73.3","70.8","58.1","72.7","24","2-0","0","16","5","2","3"
"","","169047","","391826","","Nikhil Webb-Walker","colorado-buffaloes","COLORADO","D58","ED","2024","10","0","3","7","0","62.9","60.3","61.8","","1","0-0","0","0","0","0","0"
"","","169136","","393334","","Derek Berlitz","west-virginia-mountaineers","W VIRGINIA","D87","ED","2024","18","0","17","1","0","55","55.2","59.7","","6","0-0","0","2","2","0","0"
"","","169147","","393347","","Keaton Thomas","baylor-bears","BAYLOR","D11","LB","2024","842","0.0012","388","95","359","69.8","70","65.1","64.6","170","1-0","0","68","36","7","37"
"","","169547","","400335","","Alex Raich","kansas-jayhawks","KANSAS","D34","LB","2024","33","0","22","3","8","67.8","59.1","59.2","73.3","10","0-0","0","3","3","1","2"
"","","169695","","406891","","Ken Talley","michigan-state-spartans","MICH STATE","D11","ED","2024","152","0.0002","41","110","1","55.9","54.7","61.2","60.7","27","2-1","0","2","2","1","4"
"","","169935","","407826","","DeAgo Brumfeld","mississippi-state-bulldogs","MISS STATE","D04","CB","2024","178","0.0003","92","0","86","58.8","78.2","","53.2","21","1-1","0","13","4","4","3"
"","","169958","","431981","","Traveon Wright","mississippi-state-bulldogs","MISS STATE","D06","CB","2024","20","0","14","0","6","64.9","63.1","","63.4","0","0-0","0","0","0","0","0"
"","","169960","","423261","","Michael De Hoyos","smu-mustangs","SMU","D33","CB","2024","3","0","1","0","2","61.4","60","","60.8","0","0-0","0","0","0","0","0"
"","","169962","","406539","","Braeden Flowers","smu-mustangs","SMU","D36","ED","2024","13","0","3","10","0","51","53.8","56.8","","2","0-0","0","1","0","0","1"
"","","169965","","406588","","Alexander Kilgore","smu-mustangs","SMU","D54","LB","2024","392","0.0006","170","19","203","66.4","76.3","59.8","55.1","95","1-0","0","34","20","3","21"
"","","170000","","407351","","Jamal Anderson","clemson-tigers","CLEMSON","D32","LB","2024","78","0.0001","48","4","26","75.6","69.8","76.3","71.3","12","0-0","0","4","3","1","3"
"","","170001","","407353","","Khalil Barnes","clemson-tigers","CLEMSON","D07","S","2024","820","0.0012","334","21","465","60.9","61.2","48.6","62.4","85","2-0","0","48","15","11","14"
"","","170002","","412115","","Rob Billings","clemson-tigers","CLEMSON","D14","S","2024","30","0","21","1","8","48","70.3","59.9","30.7","1","0-0","0","2","2","0","1"
"","","170004","","428314","","Vic Burley","clemson-tigers","CLEMSON","D45","DI","2024","93","0.0001","52","41","0","67.1","69.7","57","60","26","0-0","0","4","4","0","3"
"","","170005","","412112","","Dee Crayton","clemson-tigers","CLEMSON","D22","LB","2024","154","0.0002","67","24","63","57.6","68","65.6","47.6","41","1-0","0","13","7","2","7"
"","","170008","","412133","","Stephiylan Green","clemson-tigers","CLEMSON","D90","DI","2024","309","0.0005","115","194","0","74.1","72","69.3","61.8","73","0-0","1","12","3","0","9"
"","","170009","","412110","","Ronan Hanafin","clemson-tigers","CLEMSON","D16","CB","2024","90","0.0001","35","7","48","55","46.3","61.8","57.5","11","0-0","0","5","1","1","1"
"","","170011","","412127","","A.J. Hoffler","clemson-tigers","CLEMSON","D99","ED","2024","256","0.0004","117","133","6","56.5","54","60.2","61.6","49","1-0","0","6","4","3","5"
"","","170015","","407362","","Shelton Lewis","clemson-tigers","CLEMSON","D02","CB","2024","198","0.0003","72","10","116","53.9","66.7","47.4","53.7","30","3-1","0","11","3","3","4"
"","","170019","","412116","","David Ojiegbe","pittsburgh-panthers","PITTSBURGH","D17","ED","2024","50","0.0001","26","23","1","65.6","73.6","52.3","60","8","0-0","0","3","2","0","3"
"","","170021","","407366","","T.J. Parker","clemson-tigers","CLEMSON","D03","ED","2024","640","0.0009","251","373","16","87.4","80.8","85","74","162","2-0","0","29","13","9","36"
"","","170025","","412144","","Walt Smith","clemson-tigers","CLEMSON","D48","CB","2024","4","0","1","0","3","51","60","","52.7","2","0-0","0","0","0","0","0"
"","","170028","","412114","","Branden Strozier","clemson-tigers","CLEMSON","D01","CB","2024","73","0.0001","32","0","41","33.5","38.3","","34.9","13","0-0","0","4","0","4","0"
"","","170030","","431634","","Patrick Swygert","clemson-tigers","CLEMSON","D97","DI","2024","2","0","2","0","0","50.4","56.1","","","1","0-0","0","0","0","0","0"
"","","170031","","407373","","Avieon Terrell","clemson-tigers","CLEMSON","D20","CB","2024","833","0.0012","338","5","490","82.3","90.7","68.9","77.7","97","7-0","0","51","5","10","20"
"","","170033","","412146","","Kylen Webb","clemson-tigers","CLEMSON","D30","S","2024","25","0","17","0","8","72.8","67.8","","72.2","1","0-0","0","3","0","0","3"
"","","170034","","407374","","Peter Woods","clemson-tigers","CLEMSON","D11","ED","2024","395","0.0006","170","221","4","83.4","81.3","73.3","70.4","120","0-0","0","20","11","6","21"
"","","170036","","412232","","Desmond Aladuge","duke-blue-devils","DUKE","D25","DI","2024","96","0.0001","42","54","0","49.3","53.1","53.2","","22","1-0","0","2","2","2","2"
"","","170037","","412250","","David Anderson","duke-blue-devils","DUKE","D44","DI","2024","159","0.0002","75","84","0","60.4","55.5","64.3","60","36","0-0","0","5","3","1","4"
"","","170041","","426797","","Que'Sean Brown","duke-blue-devils","DUKE","14","WR","2024","1","0","1","0","0","62.3","61.9","","","0","0-0","0","1","0","0","0"
"","","170047","","412220","","Leon Griffin III","duke-blue-devils","DUKE","D06","S","2024","26","0","9","1","16","54.4","69.3","59","47.7","3","0-0","0","2","1","1","0"
"","","170050","","412253","","Kendall Johnson","duke-blue-devils","DUKE","D42","LB","2024","73","0.0001","32","9","32","60.7","63","52.6","61","15","0-0","0","7","1","2","5"
"","","170053","","412226","","Moussa Kane","duke-blue-devils","DUKE","D22","CB","2024","2","0","1","0","1","60.8","60","","60","0","0-0","0","0","0","0","0"
"","","170056","","422392","","Luke Mergott","duke-blue-devils","DUKE","D34","LB","2024","57","0.0001","32","8","17","48","43.7","54.3","59.5","15","0-0","0","7","0","0","3"
"","","170057","","431399","","Kevin O'Connor","duke-blue-devils","DUKE","D50","DI","2024","82","0.0001","17","63","2","71.6","63","67.7","70.3","18","0-0","0","4","2","2","3"
"","","170058","","412228","","Kimari Robinson","duke-blue-devils","DUKE","D05","CB","2024","346","0.0005","127","6","213","66.8","66.1","54.3","66.6","37","1-0","0","18","6","4","9"
"","","170059","","428659","","Terry Simmons Jr.","duke-blue-devils","DUKE","D56","DI","2024","12","0","3","9","0","61.4","62.5","57.8","","4","0-0","0","1","0","0","1"
"","","170060","","415606","","DaShawn Stone","duke-blue-devils","DUKE","D08","S","2024","485","0.0007","188","6","291","59","64.4","81.5","55.6","49","1-0","0","38","9","10","6"
"","","170065","","412332","","Jacob Cruz","georgia-tech-yellow-jackets","GA TECH","D35","ED","2024","20","0","12","8","0","50.6","51.1","56.5","","5","0-0","0","0","0","0","0"
"","","170071","","434076","","Shymeik Jones","georgia-tech-yellow-jackets","GA TECH","D96","DI","2024","14","0","8","6","0","71.7","67.1","66.9","","2","0-0","0","0","0","0","0"
"","","170077","","412334","","Taye Seymore","georgia-tech-yellow-jackets","GA TECH","D07","S","2024","401","0.0006","151","27","223","46.8","60.9","53.8","40.3","60","0-0","0","30","16","17","10"
"","","170082","","406442","","Rueben Bain Jr.","miami-fl-hurricanes","MIAMI FL","D04","ED","2024","422","0.0006","177","239","6","79.8","82.7","72.2","76.4","104","3-1","0","16","4","7","18"
"","","170083","","406454","","Malik Bryant","miami-fl-hurricanes","MIAMI FL","D24","ED","2024","160","0.0002","69","74","17","80.1","69.1","68.5","91.5","34","0-0","0","8","6","3","7"
"","","170093","","418135","","Kaleb Spencer","virginia-tech-hokies","VA TECH","D29","S","2024","229","0.0003","113","18","98","69","62.4","84.1","66.6","46","0-0","0","24","7","5","13"
"","","170096","","436815","","Robby Washington","miami-fl-hurricanes","MIAMI FL","D28","CB","2024","22","0","9","0","13","41.1","64.9","","37.2","4","0-0","0","0","2","0","0"
"","","170097","","406521","","Bobby Washington Jr.","miami-fl-hurricanes","MIAMI FL","D17","LB","2024","23","0","16","3","4","46.6","50.4","58","51.5","7","0-0","0","2","0","0","1"
"","","170098","","406522","","Jayden Wayne","washington-huskies","WASHINGTON","D18","ED","2024","139","0.0002","71","68","0","52.5","52.1","54.2","","34","0-0","1","5","0","3","4"
"","","170102","","407498","","Amare Campbell","north-carolina-tar-heels","N CAROLINA","D17","LB","2024","758","0.0011","366","64","328","72.2","74.5","83.2","61.4","145","4-0","2","51","17","7","38"
